ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
8.40,-0.67,-0.23,-0.07,-0.09,0.07,0.00,0.00,0,9,1
10.43,-1.28,-0.45,-0.19,0.35,-0.04,0.00,0.00,0,9,1
9.97,-1.07,-0.50,-0.05,0.00,0.02,0.00,0.00,0,9,1
10.15,-0.98,-0.20,-0.07,0.11,-0.01,0.00,0.00,0,9,1
10.35,-1.08,-0.20,-0.08,0.06,0.00,0.00,0.00,0,9,1
10.16,-1.07,-0.25,-0.06,0.09,-0.00,0.00,0.00,0,9,1
10.28,-1.10,-0.11,-0.07,0.03,0.02,0.00,0.00,0,9,1
10.77,-1.09,0.24,-0.05,0.01,-0.24,314.01,461.78,0,9,1
11.70,-0.31,-0.97,0.01,-0.16,-0.92,413.31,736.09,0,9,1
11.96,0.29,-1.08,-0.29,-0.11,-1.28,332.60,483.60,0,9,1
13.56,1.45,-1.75,-0.53,-0.40,-2.59,452.21,599.13,0,9,1
7.13,3.35,-0.96,-0.69,-0.75,-2.72,453.76,659.13,0,9,1
6.30,6.30,-1.70,-0.87,-1.37,-2.37,594.58,844.71,0,9,1
4.60,7.10,-0.84,-1.63,-0.83,-2.96,798.93,1092.35,0,9,1
3.29,9.04,-0.66,-1.37,-0.66,-2.44,1085.48,1428.42,1,9,1
-1.87,9.00,3.98,-0.04,0.28,0.04,826.55,1005.52,0,10,1
-2.89,8.28,3.90,0.39,0.56,0.70,578.12,622.33,0,10,1
-1.57,8.25,2.80,0.88,1.09,1.51,426.67,497.05,0,10,1
-0.39,7.18,1.16,1.14,0.54,2.60,349.84,425.98,0,10,1
3.03,6.97,0.09,1.05,0.58,3.07,0.00,345.63,0,10,1
6.86,6.10,-1.05,0.78,0.40,3.19,334.67,492.70,0,10,1
12.11,3.66,-1.82,0.28,0.57,2.47,422.28,587.80,0,10,1
11.77,2.20,-1.22,0.07,0.16,1.56,0.00,0.00,0,10,1
10.95,1.54,-0.36,-0.07,0.03,1.21,0.00,0.00,0,10,1
