ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
2.0,10.93,2.46,0.11,-0.49,0.15,380.39,428.7,0,8,1
3.63,11.31,0.98,0.16,-0.32,-0.01,311.17,355.01,0,8,1
1.83,10.11,1.45,-0.23,-0.06,-0.32,358.97,469.52,0,8,1
2.29,9.32,0.79,-0.31,-0.51,-0.72,0.0,380.86,0,8,1
1.44,8.19,1.89,-0.13,-0.5,-1.07,335.83,459.44,0,8,1
0.07,7.94,1.92,-0.3,-0.2,-1.2,406.32,564.19,0,8,1
0.65,9.01,0.59,-0.26,0.11,-1.1,459.02,693.58,0,8,1
-2.25,6.61,2.41,-0.2,-0.42,-0.63,462.57,600.7,0,8,1
-1.94,8.69,1.85,-0.01,-0.12,0.25,501.04,695.73,0,8,1
-1.19,7.22,2.08,0.07,0.42,0.74,609.29,798.53,0,8,1
-0.96,7.52,1.99,0.33,0.49,1.37,405.06,482.14,0,8,1
0.69,7.36,2.11,0.26,0.55,1.41,302.86,354.04,0,8,1
1.83,10.14,1.06,0.28,0.25,1.2,316.51,395.51,0,8,1
